MeanValueType;StartUtc;EndUtc;PM2_5;PM10;PN;NO;NO2;NO2_Microgram;NOx;BC;BC_FF;BC_WB;RH;WD;WS;Temp;PM2_5Index;PM10Index;NO2Index;CphIndex
"1H";"2021-05-01T06:00:00Z";"2021-05-01T07:00:00Z";"12.3";"13.9";"6041";"18.2";"11.5";"22";"29.7";"0";"0";"0";"75.6";"149";"1.3";"8.4";"A";"A";"A";"A"
"1H";"2021-05-01T07:00:00Z";"2021-05-01T08:00:00Z";"11.8";"13.6";"4189";"17.9";"11.9";"22.7";"29.8";"0";"0";"0";"64";"132";"1.5";"9.7";"A";"A";"A";"A"
"1H";"2021-05-01T08:00:00Z";"2021-05-01T09:00:00Z";"6.7";"8.5";"3411";"18.2";"12.5";"23.8";"30.7";"0";"0";"0";"47.8";"133";"3.4";"10.9";"A";"A";"A";"A"
"1H";"2021-05-01T09:00:00Z";"2021-05-01T10:00:00Z";"6.2";"8.3";"3011";"15.9";"10.2";"19.5";"26.1";"0";"0";"0";"44.8";"122";"3.5";"11.4";"A";"A";"A";"A"
"1H";"2021-05-01T10:00:00Z";"2021-05-01T11:00:00Z";"5.9";"7.9";"3106";"14.6";"7.8";"14.9";"22.4";"0";"0";"0";"41.2";"143";"4.1";"11.9";"A";"A";"A";"A"
"1H";"2021-05-01T11:00:00Z";"2021-05-01T12:00:00Z";"5";"6.3";"3181";"15.2";"9.1";"17.4";"24.3";"0";"0";"0";"33.4";"164";"4.4";"13.3";"A";"A";"A";"A"
"1H";"2021-05-01T12:00:00Z";"2021-05-01T13:00:00Z";"3.4";"5";"3937";"12.3";"8.9";"17.1";"21.2";"0";"0";"0";"31.1";"163";"4.2";"13.1";"A";"A";"A";"A"
"1H";"2021-05-01T13:00:00Z";"2021-05-01T14:00:00Z";"3.1";"4.9";"4115";"9.1";"8.4";"16";"17.5";"0";"0";"0";"28.4";"158";"4";"14";"A";"A";"A";"A"
"1H";"2021-05-01T14:00:00Z";"2021-05-01T15:00:00Z";"2.8";"4.1";"3739";"7.5";"8.1";"15.6";"15.6";"0";"0";"0";"25.5";"152";"3.5";"14.1";"A";"A";"A";"A"
"1H";"2021-05-01T15:00:00Z";"2021-05-01T16:00:00Z";"2.9";"4.7";"3730";"6.8";"8.8";"16.9";"15.6";"0";"0";"0";"25.8";"148";"3.9";"13.8";"A";"A";"A";"A"
"1H";"2021-05-01T16:00:00Z";"2021-05-01T17:00:00Z";"3.3";"4.8";"4253";"6.8";"8.5";"16.3";"15.3";"0";"0";"0";"29.6";"154";"3.5";"12.7";"A";"A";"A";"A"
"1H";"2021-05-01T17:00:00Z";"2021-05-01T18:00:00Z";"3.4";"4.7";"4736";"7.3";"8.6";"16.4";"15.9";"0";"0";"0";"33.3";"149";"3.8";"11.2";"A";"A";"A";"A"
"1H";"2021-05-01T18:00:00Z";"2021-05-01T19:00:00Z";"4.3";"6.1";"5931";"9.9";"9.5";"18.1";"19.3";"0";"0";"0";"38.6";"151";"3.3";"10.4";"A";"A";"A";"A"
"1H";"2021-05-01T19:00:00Z";"2021-05-01T20:00:00Z";"5.9";"7.8";"8508";"11.1";"8.9";"17.1";"20";"0";"0";"0";"45.1";"142";"2.5";"9.8";"A";"A";"A";"A"
"1H";"2021-05-01T20:00:00Z";"2021-05-01T21:00:00Z";"5";"7";"6183";"12.2";"8";"15.3";"20.2";"0";"0";"0";"49.7";"116";"1.3";"9.2";"A";"A";"A";"A"
"1H";"2021-05-01T21:00:00Z";"2021-05-01T22:00:00Z";"5.5";"6.9";"6806";"10.9";"10.5";"20.1";"21.4";"0";"0";"0";"52.6";"107";"1";"8.5";"A";"A";"A";"A"
"1H";"2021-05-01T22:00:00Z";"2021-05-01T23:00:00Z";"4.6";"5.6";"4894";"10.9";"8.6";"16.4";"19.5";"0";"0";"0";"47.7";"101";"1";"8.1";"A";"A";"A";"A"
"1H";"2021-05-01T23:00:00Z";"2021-05-02T00:00:00Z";"4.2";"5.3";"5267";"13.2";"8.4";"16";"21.6";"0";"0";"0";"54.5";"80";"1.1";"7.3";"A";"A";"A";"A"
"1H";"2021-05-02T00:00:00Z";"2021-05-02T01:00:00Z";"4.6";"5.5";"4740";"9.9";"6.9";"13.2";"16.8";"0";"0";"0";"57.5";"80";"0.9";"6.8";"A";"A";"A";"A"
"1H";"2021-05-02T01:00:00Z";"2021-05-02T02:00:00Z";"4";"4.7";"4330";"9.7";"7.2";"13.9";"16.9";"0";"0";"0";"55.5";"79";"0.9";"6.6";"A";"A";"A";"A"
"1H";"2021-05-02T02:00:00Z";"2021-05-02T03:00:00Z";"3.4";"4";"5184";"10";"6.6";"12.6";"16.6";"0";"0";"0";"59.4";"81";"0.9";"6.2";"A";"A";"A";"A"
"1H";"2021-05-02T03:00:00Z";"2021-05-02T04:00:00Z";"3.3";"3.9";"3849";"11.7";"7.2";"13.7";"18.9";"0";"0";"0";"62.5";"73";"1.2";"5.9";"A";"A";"A";"A"
"1H";"2021-05-02T04:00:00Z";"2021-05-02T05:00:00Z";"3.3";"4";"3397";"7.6";"7.2";"13.7";"14.8";"0";"0";"0";"62.9";"94";"1.2";"6.1";"A";"A";"A";"A"
"1H";"2021-05-02T05:00:00Z";"2021-05-02T06:00:00Z";"3.2";"4.1";"3569";"7.7";"6.7";"12.9";"14.5";"0";"0";"0";"60.4";"94";"1.2";"6.6";"A";"A";"A";"A"
"1H";"2021-05-02T06:00:00Z";"2021-05-02T07:00:00Z";"3.2";"4.5";"2942";"7.8";"7.1";"13.6";"14.9";"0";"0";"0";"56.6";"81";"1.6";"7.3";"A";"A";"A";"A"
"1H";"2021-05-02T07:00:00Z";"2021-05-02T08:00:00Z";"3.6";"5.2";"2998";"8";"7.3";"14";"15.3";"0";"0";"0";"50.6";"96";"2.5";"8.7";"A";"A";"A";"A"
"1H";"2021-05-02T08:00:00Z";"2021-05-02T09:00:00Z";"3.9";"5.6";"3142";"8";"5.9";"11.3";"14";"0";"0";"0";"44";"98";"2.7";"10.1";"A";"A";"A";"A"
"1H";"2021-05-02T09:00:00Z";"2021-05-02T10:00:00Z";"4";"5.7";"2885";"7.6";"6.6";"12.6";"14.2";"0";"0";"0";"40.5";"108";"3.3";"10.9";"A";"A";"A";"A"
"1H";"2021-05-02T10:00:00Z";"2021-05-02T11:00:00Z";"4.5";"6.4";"3821";"7.5";"6.2";"11.8";"13.6";"0";"0";"0";"40.7";"124";"4.4";"11.8";"A";"A";"A";"A"
"1H";"2021-05-02T11:00:00Z";"2021-05-02T12:00:00Z";"5";"7.3";"3927";"8.1";"6.8";"13.1";"14.9";"0";"0";"0";"38.6";"125";"5.1";"12.7";"A";"A";"A";"A"
"1H";"2021-05-02T12:00:00Z";"2021-05-02T13:00:00Z";"5.1";"7.3";"4637";"6.9";"7.1";"13.5";"14";"0";"0";"0";"35.6";"119";"4.5";"13.3";"A";"A";"A";"A"
"1H";"2021-05-02T13:00:00Z";"2021-05-02T14:00:00Z";"5.8";"7.8";"5445";"5.8";"6.4";"12.3";"12.2";"0";"0";"0";"37.8";"123";"4.7";"12.9";"A";"A";"A";"A"
"1H";"2021-05-02T14:00:00Z";"2021-05-02T15:00:00Z";"6.9";"9.2";"5260";"7.9";"8.2";"15.6";"16.1";"0";"0";"0";"40.4";"121";"4.6";"12.8";"A";"A";"A";"A"
"1H";"2021-05-02T15:00:00Z";"2021-05-02T16:00:00Z";"8.1";"10.6";"5302";"10.3";"9";"17.2";"19.3";"0";"0";"0";"42.6";"119";"4";"13";"A";"A";"A";"A"
"1H";"2021-05-02T16:00:00Z";"2021-05-02T17:00:00Z";"9.2";"11.7";"5333";"11.6";"9.6";"18.4";"21.2";"0";"0";"0";"44.7";"126";"3.3";"12.2";"A";"A";"A";"A"
"1H";"2021-05-02T17:00:00Z";"2021-05-02T18:00:00Z";"8.2";"10.4";"5195";"13.2";"12.2";"23.3";"25.3";"0";"0";"0";"58.6";"137";"3";"9.8";"A";"A";"A";"A"
"1H";"2021-05-02T18:00:00Z";"2021-05-02T19:00:00Z";"7.9";"9.3";"6391";"13.1";"16.7";"32";"29.9";"0";"0";"0";"73.6";"181";"3";"8";"A";"A";"A";"A"
"1H";"2021-05-02T19:00:00Z";"2021-05-02T20:00:00Z";"9.1";"10.7";"5605";"16.2";"16";"30.6";"32.2";"0";"0";"0";"74.8";"183";"2.4";"7.5";"A";"A";"A";"A"
"1H";"2021-05-02T20:00:00Z";"2021-05-02T21:00:00Z";"11.1";"12.6";"6558";"17.4";"15.5";"29.7";"32.9";"0";"0";"0";"77.7";"186";"1.5";"7.3";"A";"A";"A";"A"
"1H";"2021-05-02T21:00:00Z";"2021-05-02T22:00:00Z";"12.5";"13.9";"6128";"16.5";"13.9";"26.6";"30.4";"0";"0";"0";"80";"173";"1";"7";"A";"A";"A";"A"
"1H";"2021-05-02T22:00:00Z";"2021-05-02T23:00:00Z";"15.2";"16.6";"6968";"19";"14.4";"27.5";"33.3";"0";"0";"0";"80.9";"194";"0.8";"6.8";"A";"A";"A";"A"
"1H";"2021-05-02T23:00:00Z";"2021-05-03T00:00:00Z";"18.3";"20.1";"6257";"22.6";"16";"30.6";"38.6";"0";"0";"0";"82.6";"244";"1.1";"6.6";"A";"B";"A";"B"
"1H";"2021-05-03T00:00:00Z";"2021-05-03T01:00:00Z";"16.3";"17.4";"4431";"20.2";"9.7";"18.6";"29.9";"0";"0";"0";"81";"289";"0.8";"7";"A";"A";"A";"A"
"1H";"2021-05-03T01:00:00Z";"2021-05-03T02:00:00Z";"15.6";"17.2";"4470";"22.9";"11.3";"21.6";"34.2";"0";"0";"0";"78.6";"0";"0";"7.3";"A";"A";"A";"A"
"1H";"2021-05-03T02:00:00Z";"2021-05-03T03:00:00Z";"16.7";"17.9";"5044";"20.6";"11.7";"22.3";"32.3";"0";"0";"0";"77.5";"122";"0.6";"7.5";"A";"A";"A";"A"
"1H";"2021-05-03T03:00:00Z";"2021-05-03T04:00:00Z";"19.4";"21.3";"6710";"22";"13.2";"25.2";"35.2";"0";"0";"0";"81";"122";"0.7";"7.4";"A";"B";"A";"B"
"1H";"2021-05-03T04:00:00Z";"2021-05-03T05:00:00Z";"21.7";"24.9";"10471";"27";"19.1";"36.6";"46.1";"0";"0";"0";"83.3";"73";"0.3";"7.4";"B";"B";"A";"B"
"1H";"2021-05-03T05:00:00Z";"2021-05-03T06:00:00Z";"23.5";"26.5";"13642";"29.8";"23.6";"45.1";"53.4";"0";"0";"0";"85.8";"97";"0.6";"7.6";"B";"B";"B";"B"
"1H";"2021-05-03T06:00:00Z";"2021-05-03T07:00:00Z";"21.6";"22.7";"7522";"17.9";"14.8";"28.3";"32.7";"0";"0";"0";"89.4";"106";"1.2";"6.8";"B";"B";"A";"B"
"1H";"2021-05-03T07:00:00Z";"2021-05-03T08:00:00Z";"13.7";"14.2";"5234";"21.1";"14.3";"27.4";"35.4";"0";"0";"0";"88.8";"99";"1.2";"7";"A";"A";"A";"A"
"1H";"2021-05-03T08:00:00Z";"2021-05-03T09:00:00Z";"12.1";"13.2";"7684";"24.7";"23.1";"44.1";"47.8";"0";"0";"0";"87.3";"80";"1.3";"7";"A";"A";"B";"B"
"1H";"2021-05-03T09:00:00Z";"2021-05-03T10:00:00Z";"10.8";"11.5";"6455";"25.1";"20.1";"38.5";"45.2";"0";"0";"0";"86.9";"138";"0.7";"7.3";"A";"A";"A";"A"
"1H";"2021-05-03T10:00:00Z";"2021-05-03T11:00:00Z";"5.6";"6";"4155";"12.4";"12.5";"23.8";"24.9";"0";"0";"0";"79.8";"291";"2.7";"7.5";"A";"A";"A";"A"
"1H";"2021-05-03T11:00:00Z";"2021-05-03T12:00:00Z";"4.9";"5.5";"5102";"15.2";"13.5";"25.9";"28.7";"0";"0";"0";"83.7";"294";"4.6";"7.4";"A";"A";"A";"A"
"1H";"2021-05-03T12:00:00Z";"2021-05-03T13:00:00Z";"5.8";"6.9";"9040";"15";"14";"26.8";"29";"0";"0";"0";"72";"302";"4.8";"8.8";"A";"A";"A";"A"
"1H";"2021-05-03T13:00:00Z";"2021-05-03T14:00:00Z";"4.7";"7";"9519";"13.9";"12.2";"23.3";"26.1";"0";"0";"0";"57.2";"296";"4.3";"9.8";"A";"A";"A";"A"
"1H";"2021-05-03T14:00:00Z";"2021-05-03T15:00:00Z";"4.4";"6.1";"10075";"14.9";"13.1";"25";"27.9";"0";"0";"0";"52.2";"300";"4.3";"10.4";"A";"A";"A";"A"
"1H";"2021-05-03T15:00:00Z";"2021-05-03T16:00:00Z";"3.5";"5.2";"12395";"12";"10.8";"20.7";"22.8";"0";"0";"0";"47.8";"284";"5";"10.6";"A";"A";"A";"A"
"1H";"2021-05-03T16:00:00Z";"2021-05-03T17:00:00Z";"3";"4.1";"8740";"12.5";"9.2";"17.6";"21.7";"0";"0";"0";"46.7";"281";"4.7";"10.5";"A";"A";"A";"A"
"1H";"2021-05-03T17:00:00Z";"2021-05-03T18:00:00Z";"3.3";"4.5";"7959";"12.1";"9.4";"17.9";"21.5";"0";"0";"0";"49.8";"284";"4.4";"9.8";"A";"A";"A";"A"
"1H";"2021-05-03T18:00:00Z";"2021-05-03T19:00:00Z";"4";"5.9";"10011";"17.6";"13.7";"26.2";"31.3";"0";"0";"0";"54.7";"260";"2.6";"9.1";"A";"A";"A";"A"
"1H";"2021-05-03T19:00:00Z";"2021-05-03T20:00:00Z";"5.2";"7.2";"10088";"19.2";"13.4";"25.7";"32.6";"0";"0";"0";"58.5";"267";"2.9";"8.3";"A";"A";"A";"A"
"1H";"2021-05-03T20:00:00Z";"2021-05-03T21:00:00Z";"5.2";"6.5";"7414";"17.4";"10.6";"20.3";"28";"0";"0";"0";"66.2";"230";"1.4";"7.9";"A";"A";"A";"A"
"1H";"2021-05-03T21:00:00Z";"2021-05-03T22:00:00Z";"5.4";"6.5";"6472";"16.9";"9.2";"17.6";"26.1";"0";"0";"0";"72.9";"183";"1.2";"7.4";"A";"A";"A";"A"
"1H";"2021-05-03T22:00:00Z";"2021-05-03T23:00:00Z";"7.1";"7.6";"4390";"17.2";"8.1";"15.6";"25.4";"0";"0";"0";"76.3";"183";"1.3";"7.1";"A";"A";"A";"A"
"1H";"2021-05-03T23:00:00Z";"2021-05-04T00:00:00Z";"11.5";"11.9";"3348";"14.9";"6.2";"11.8";"21.1";"0";"0";"0";"81.4";"172";"1.3";"7.1";"A";"A";"A";"A"
"1H";"2021-05-04T00:00:00Z";"2021-05-04T01:00:00Z";"14";"14.4";"4582";"19.8";"8.3";"15.9";"28.1";"0";"0";"0";"88.2";"178";"1.8";"6.9";"A";"A";"A";"A"
"1H";"2021-05-04T01:00:00Z";"2021-05-04T02:00:00Z";"20.1";"20.5";"3310";"17.7";"8.5";"16.3";"26.2";"0";"0";"0";"88.6";"138";"1.2";"7.1";"B";"B";"A";"B"
"1H";"2021-05-04T02:00:00Z";"2021-05-04T03:00:00Z";"18.6";"19.1";"3610";"17.5";"8.6";"16.5";"26.2";"0";"0";"0";"86.3";"154";"2.6";"7.1";"A";"A";"A";"A"
"1H";"2021-05-04T03:00:00Z";"2021-05-04T04:00:00Z";"19.7";"20.2";"4749";"16.8";"11.5";"22";"28.4";"0";"0";"0";"86.2";"150";"3";"7.1";"A";"B";"A";"B"
"1H";"2021-05-04T04:00:00Z";"2021-05-04T05:00:00Z";"16.8";"17.4";"5789";"16.3";"12.8";"24.5";"29.1";"0";"0";"0";"83.6";"146";"4";"7.2";"A";"A";"A";"A"
"1H";"2021-05-04T05:00:00Z";"2021-05-04T06:00:00Z";"16.1";"17.8";"9478";"16.3";"16.4";"31.3";"32.7";"0";"0";"0";"77.8";"143";"4.8";"7.6";"A";"A";"A";"A"
"1H";"2021-05-04T06:00:00Z";"2021-05-04T07:00:00Z";"15.9";"18";"6204";"15.4";"16.1";"30.7";"31.5";"0";"0";"0";"80.9";"136";"5.9";"7.6";"A";"A";"A";"A"
"1H";"2021-05-04T07:00:00Z";"2021-05-04T08:00:00Z";"14.8";"16.6";"6289";"15.1";"14.7";"28.1";"29.8";"0";"0";"0";"84.6";"140";"6.3";"7.4";"A";"A";"A";"A"
"1H";"2021-05-04T08:00:00Z";"2021-05-04T09:00:00Z";"16.5";"18.2";"5915";"14.8";"14.7";"28.1";"29.5";"0";"0";"0";"88.2";"143";"5.9";"7.2";"A";"A";"A";"A"
"1H";"2021-05-04T09:00:00Z";"2021-05-04T10:00:00Z";"14.9";"16.3";"6131";"17";"15.3";"29.2";"32.3";"0";"0";"0";"89.5";"145";"6.1";"7.1";"A";"A";"A";"A"
"1H";"2021-05-04T10:00:00Z";"2021-05-04T11:00:00Z";"14.9";"16.2";"6235";"19.4";"15.9";"30.4";"35.3";"0";"0";"0";"89.9";"146";"6";"7.1";"A";"A";"A";"A"
"1H";"2021-05-04T11:00:00Z";"2021-05-04T12:00:00Z";"15.7";"17.4";"6453";"16.9";"14.5";"27.7";"31.4";"0";"0";"0";"89.7";"148";"6";"7.4";"A";"A";"A";"A"
"1H";"2021-05-04T12:00:00Z";"2021-05-04T13:00:00Z";"14.6";"16.5";"7578";"17.4";"18.2";"34.9";"35.7";"0";"0";"0";"88.8";"149";"5.7";"8.1";"A";"A";"A";"A"
"1H";"2021-05-04T13:00:00Z";"2021-05-04T14:00:00Z";"10.7";"12.1";"5955";"15";"12.6";"24.1";"27.6";"0";"0";"0";"79.3";"154";"4.6";"9.9";"A";"A";"A";"A"
"1H";"2021-05-04T14:00:00Z";"2021-05-04T15:00:00Z";"9";"10.4";"6329";"15.1";"11.7";"22.3";"26.8";"0";"0";"0";"79.3";"167";"5";"9.7";"A";"A";"A";"A"
"1H";"2021-05-04T15:00:00Z";"2021-05-04T16:00:00Z";"8.8";"10.2";"4918";"14.2";"10.8";"20.6";"25";"0";"0";"0";"89.4";"173";"4.7";"8.7";"A";"A";"A";"A"
"1H";"2021-05-04T16:00:00Z";"2021-05-04T17:00:00Z";"9.5";"10.7";"6817";"18.4";"14.7";"28.1";"33.1";"0";"0";"0";"92.8";"180";"3";"8.6";"A";"A";"A";"A"
"1H";"2021-05-04T17:00:00Z";"2021-05-04T18:00:00Z";"4.1";"4.4";"6048";"13.4";"9.5";"18.2";"22.9";"0";"0";"0";"89.9";"156";"2.5";"8.1";"A";"A";"A";"A"
"1H";"2021-05-04T18:00:00Z";"2021-05-04T19:00:00Z";"2.7";"2.9";"7251";"11.9";"7.9";"15.2";"19.9";"0";"0";"0";"85.2";"198";"3.9";"7.7";"A";"A";"A";"A"
"1H";"2021-05-04T19:00:00Z";"2021-05-04T20:00:00Z";"2.9";"3.2";"5851";"11.2";"7.2";"13.8";"18.5";"0";"0";"0";"84.1";"214";"3";"7.7";"A";"A";"A";"A"
"1H";"2021-05-04T20:00:00Z";"2021-05-04T21:00:00Z";"4.6";"5";"5890";"11.5";"6.7";"12.9";"18.3";"0";"0";"0";"84";"195";"3.2";"7.7";"A";"A";"A";"A"
"1H";"2021-05-04T21:00:00Z";"2021-05-04T22:00:00Z";"2.7";"2.9";"4958";"10.7";"6.6";"12.6";"17.3";"0";"0";"0";"82.2";"187";"3";"7.5";"A";"A";"A";"A"
"1H";"2021-05-04T22:00:00Z";"2021-05-04T23:00:00Z";"3.6";"3.9";"4719";"10.6";"6.2";"11.8";"16.8";"0";"0";"0";"86.1";"198";"3.4";"7.4";"A";"A";"A";"A"
"1H";"2021-05-04T23:00:00Z";"2021-05-05T00:00:00Z";"2.4";"2.7";"3284";"0";"0";"0";"0";"0";"0";"0";"87.5";"197";"3.2";"7.1";"A";"A";"NotAvailable";"A"
"1H";"2021-05-05T00:00:00Z";"2021-05-05T01:00:00Z";"2.5";"2.8";"3004";"0";"0";"0";"0";"0";"0";"0";"88.7";"196";"3.7";"7.2";"A";"A";"NotAvailable";"A"
"1H";"2021-05-05T01:00:00Z";"2021-05-05T02:00:00Z";"1.9";"2";"1896";"8.8";"4.8";"9.3";"13.7";"0";"0";"0";"87.1";"194";"3.6";"7.1";"A";"A";"A";"A"
"1H";"2021-05-05T02:00:00Z";"2021-05-05T03:00:00Z";"2.3";"2.6";"1723";"5.8";"4.4";"8.4";"10.2";"0";"0";"0";"89.5";"202";"4.2";"6.8";"A";"A";"A";"A"
"1H";"2021-05-05T03:00:00Z";"2021-05-05T04:00:00Z";"2";"2.3";"2169";"5.4";"6.7";"12.7";"12";"0";"0";"0";"90.1";"200";"3.7";"6.7";"A";"A";"A";"A"
"1H";"2021-05-05T04:00:00Z";"2021-05-05T05:00:00Z";"2.1";"2.4";"3112";"5.1";"7.1";"13.6";"12.2";"0";"0";"0";"91.5";"201";"3.8";"6.8";"A";"A";"A";"A"
"1H";"2021-05-05T05:00:00Z";"2021-05-05T06:00:00Z";"1.8";"2.1";"4013";"8.1";"10.3";"19.8";"18.4";"0";"0";"0";"88.6";"206";"3.9";"6.9";"A";"A";"A";"A"
"1H";"2021-05-05T06:00:00Z";"2021-05-05T07:00:00Z";"2.4";"2.7";"6399";"12.9";"14.7";"28.1";"27.6";"0";"0";"0";"90";"223";"3.5";"6.8";"A";"A";"A";"A"
"1H";"2021-05-05T07:00:00Z";"2021-05-05T08:00:00Z";"2.5";"2.9";"4958";"11.1";"11.6";"22.1";"22.7";"0";"0";"0";"89.6";"221";"3.6";"6.9";"A";"A";"A";"A"
"1H";"2021-05-05T08:00:00Z";"2021-05-05T09:00:00Z";"1.8";"2.1";"4253";"7.4";"8.2";"15.7";"15.6";"0";"0";"0";"89.1";"224";"3.4";"6.9";"A";"A";"A";"A"
"1H";"2021-05-05T09:00:00Z";"2021-05-05T10:00:00Z";"2";"2.3";"3976";"9.3";"8.4";"16";"17.7";"0";"0";"0";"90.5";"212";"4";"7.1";"A";"A";"A";"A"
"1H";"2021-05-05T10:00:00Z";"2021-05-05T11:00:00Z";"2.5";"2.8";"5873";"10.3";"10.1";"19.4";"20.4";"0";"0";"0";"89.8";"204";"3.4";"7.5";"A";"A";"A";"A"
"1H";"2021-05-05T11:00:00Z";"2021-05-05T12:00:00Z";"4.3";"4.9";"6771";"13.6";"14.9";"28.5";"28.5";"0";"0";"0";"85.1";"218";"3.4";"7.8";"A";"A";"A";"A"
"1H";"2021-05-05T12:00:00Z";"2021-05-05T13:00:00Z";"3.5";"4";"8071";"18.3";"18.1";"34.7";"36.5";"0";"0";"0";"90.5";"269";"3";"7.1";"A";"A";"A";"A"
"1H";"2021-05-05T13:00:00Z";"2021-05-05T14:00:00Z";"2.6";"3";"9453";"17.9";"14.8";"28.3";"32.7";"0";"0";"0";"88.7";"242";"3.3";"7.6";"A";"A";"A";"A"
"1H";"2021-05-05T14:00:00Z";"2021-05-05T15:00:00Z";"2.4";"2.7";"6504";"14.5";"10.5";"20.1";"25.1";"0";"0";"0";"86.4";"274";"2";"8.3";"A";"A";"A";"A"
"1H";"2021-05-05T15:00:00Z";"2021-05-05T16:00:00Z";"2.3";"2.5";"4550";"12.9";"9";"17.2";"21.9";"0";"0";"0";"87.2";"260";"1.8";"8";"A";"A";"A";"A"
"1H";"2021-05-05T16:00:00Z";"2021-05-05T17:00:00Z";"3.3";"3.5";"7601";"16.5";"12.6";"24.1";"29.1";"0";"0";"0";"87.2";"270";"1.4";"8.3";"A";"A";"A";"A"
"1H";"2021-05-05T17:00:00Z";"2021-05-05T18:00:00Z";"3.7";"3.9";"6561";"10.2";"9.4";"18";"19.7";"0";"0";"0";"85.9";"266";"2.5";"8.1";"A";"A";"A";"A"
"1H";"2021-05-05T18:00:00Z";"2021-05-05T19:00:00Z";"3.4";"3.6";"3800";"8";"7.6";"14.5";"15.6";"0";"0";"0";"90.1";"271";"3.3";"7.5";"A";"A";"A";"A"
"1H";"2021-05-05T19:00:00Z";"2021-05-05T20:00:00Z";"3.2";"3.4";"2091";"7.7";"5.8";"11";"13.5";"0";"0";"0";"92.1";"285";"3.7";"7.2";"A";"A";"A";"A"
"1H";"2021-05-05T20:00:00Z";"2021-05-05T21:00:00Z";"2.5";"2.8";"2026";"4.7";"5.7";"10.9";"10.4";"0";"0";"0";"89.9";"286";"5";"6.3";"A";"A";"A";"A"
"1H";"2021-05-05T21:00:00Z";"2021-05-05T22:00:00Z";"2.6";"2.9";"2100";"8";"7.1";"13.5";"15";"0";"0";"0";"87.8";"286";"6.9";"6.2";"A";"A";"A";"A"
"1H";"2021-05-05T22:00:00Z";"2021-05-05T23:00:00Z";"2.7";"3";"1516";"3.4";"4.1";"7.8";"7.5";"0";"0";"0";"87.7";"286";"5.3";"6";"A";"A";"A";"A"
"1H";"2021-05-05T23:00:00Z";"2021-05-06T00:00:00Z";"2.2";"2.4";"1486";"2.4";"3.7";"7.1";"6.2";"0";"0";"0";"85.2";"278";"5.6";"5.9";"A";"A";"A";"A"
"1H";"2021-05-06T00:00:00Z";"2021-05-06T01:00:00Z";"1.9";"2";"1282";"1.7";"3.4";"6.4";"5";"0";"0";"0";"82.6";"273";"5.3";"5.8";"A";"A";"A";"A"
"1H";"2021-05-06T01:00:00Z";"2021-05-06T02:00:00Z";"1.6";"1.7";"1401";"1.1";"3.2";"6.2";"4.4";"0";"0";"0";"79.7";"274";"6";"5.9";"A";"A";"A";"A"
"1H";"2021-05-06T02:00:00Z";"2021-05-06T03:00:00Z";"1.6";"1.8";"2115";"2.2";"3.5";"6.7";"5.7";"0";"0";"0";"81.6";"268";"5.4";"5.7";"A";"A";"A";"A"
"1H";"2021-05-06T03:00:00Z";"2021-05-06T04:00:00Z";"1.7";"1.9";"2559";"3.4";"4.7";"9";"8.1";"0";"0";"0";"81.2";"266";"5.5";"5.8";"A";"A";"A";"A"
"1H";"2021-05-06T04:00:00Z";"2021-05-06T05:00:00Z";"2.1";"2.2";"4030";"7";"7.7";"14.7";"14.7";"0";"0";"0";"80";"270";"5.3";"6";"A";"A";"A";"A"
"1H";"2021-05-06T05:00:00Z";"2021-05-06T06:00:00Z";"2.2";"2.4";"5676";"10.1";"11.3";"21.6";"21.4";"0";"0";"0";"81.4";"267";"5.1";"6";"A";"A";"A";"A"
"1H";"2021-05-06T06:00:00Z";"2021-05-06T07:00:00Z";"1.8";"2";"4608";"10.3";"10.3";"19.7";"20.6";"0";"0";"0";"84.9";"273";"5.4";"5.8";"A";"A";"A";"A"
"1H";"2021-05-06T07:00:00Z";"2021-05-06T08:00:00Z";"1.8";"2";"3650";"11.6";"9.8";"18.7";"21.4";"0";"0";"0";"81.2";"286";"5.7";"6.3";"A";"A";"A";"A"
"1H";"2021-05-06T08:00:00Z";"2021-05-06T09:00:00Z";"1.2";"1.5";"4550";"11.4";"8.9";"17";"20.2";"0";"0";"0";"77.5";"293";"5.6";"6.7";"A";"A";"A";"A"
"1H";"2021-05-06T09:00:00Z";"2021-05-06T10:00:00Z";"1.4";"2.1";"4463";"11.2";"8";"15.2";"19.2";"0";"0";"0";"71.7";"290";"5.5";"7.2";"A";"A";"A";"A"
"1H";"2021-05-06T10:00:00Z";"2021-05-06T11:00:00Z";"1.8";"3.1";"3431";"10.5";"7.4";"14.2";"17.9";"0";"0";"0";"67.1";"296";"5.7";"7.9";"A";"A";"A";"A"
"1H";"2021-05-06T11:00:00Z";"2021-05-06T12:00:00Z";"2.2";"3.4";"5134";"8.1";"8";"15.2";"16.1";"0";"0";"0";"61.2";"299";"5.8";"8.8";"A";"A";"A";"A"
"1H";"2021-05-06T12:00:00Z";"2021-05-06T13:00:00Z";"3";"4.5";"4068";"10.7";"9";"17.1";"19.6";"0";"0";"0";"54.6";"301";"5.7";"10";"A";"A";"A";"A"
"1H";"2021-05-06T13:00:00Z";"2021-05-06T14:00:00Z";"3.7";"5.3";"4577";"14.9";"11.4";"21.7";"26.3";"0";"0";"0";"57";"308";"5.5";"9.9";"A";"A";"A";"A"
