MeanValueType;StartUtc;EndUtc;PM2_5;PM10;PN;NO;NO2;NO2_Microgram;NOx;BC;BC_FF;BC_WB;RH;WD;WS;Temp;PM2_5Index;PM10Index;NO2Index;CphIndex
"1H";"2022-03-09T02:00:00Z";"2022-03-09T03:00:00Z";"14.6";"18.1";"1004";"0.5";"6";"11.5";"6.5";"0";"0";"0";"97.1";"303";"0.8";"-1.7";"A";"A";"A";"A"
"1H";"2022-03-09T03:00:00Z";"2022-03-09T04:00:00Z";"13.1";"15";"1881";"1.2";"4.7";"9.1";"5.9";"0";"0";"0";"97.3";"321";"1.2";"-2.2";"A";"A";"A";"A"
"1H";"2022-03-09T04:00:00Z";"2022-03-09T05:00:00Z";"12.4";"13.1";"1084";"1.5";"5.4";"10.2";"6.8";"0";"0";"0";"97.4";"317";"0.9";"-2.5";"A";"A";"A";"A"
"1H";"2022-03-09T05:00:00Z";"2022-03-09T06:00:00Z";"11.8";"13.8";"3242";"4.7";"8.9";"16.9";"13.6";"0";"0";"0";"97.5";"3";"0.8";"-2.4";"A";"A";"A";"A"
"1H";"2022-03-09T06:00:00Z";"2022-03-09T07:00:00Z";"11.7";"12.9";"3381";"6.2";"13.3";"25.5";"19.5";"0";"0";"0";"97.5";"340";"1.3";"-2.4";"A";"A";"A";"A"
"1H";"2022-03-09T07:00:00Z";"2022-03-09T08:00:00Z";"11.3";"12.9";"3103";"6.5";"14.6";"27.9";"21.1";"0";"0";"0";"97.5";"341";"0.8";"-1.9";"A";"A";"A";"A"
"1H";"2022-03-09T08:00:00Z";"2022-03-09T09:00:00Z";"13.4";"14.9";"2790";"5.3";"12.7";"24.3";"18";"0";"0";"0";"97.5";"6";"0.8";"-0.9";"A";"A";"A";"A"
"1H";"2022-03-09T09:00:00Z";"2022-03-09T10:00:00Z";"16.7";"21";"3728";"8.8";"15.2";"29.1";"24";"0";"0";"0";"96.8";"0";"0";"0.3";"A";"B";"A";"B"
"1H";"2022-03-09T10:00:00Z";"2022-03-09T11:00:00Z";"16.5";"21.3";"4052";"7";"10.9";"20.8";"17.8";"0";"0";"0";"95.2";"14";"0.5";"1";"A";"B";"A";"B"
"1H";"2022-03-09T11:00:00Z";"2022-03-09T12:00:00Z";"15.1";"19.1";"4909";"8.4";"13.2";"25.3";"21.6";"0";"0";"0";"92.4";"59";"0.6";"1.3";"A";"A";"A";"A"
"1H";"2022-03-09T12:00:00Z";"2022-03-09T13:00:00Z";"16.7";"24.9";"7989";"21.1";"22.1";"42.2";"43.1";"0";"0";"0";"83.1";"96";"0.7";"3";"A";"B";"B";"B"
"1H";"2022-03-09T13:00:00Z";"2022-03-09T14:00:00Z";"16.3";"39.9";"10925";"20.5";"24.4";"46.7";"44.9";"0";"0";"0";"68.5";"123";"0.9";"5.4";"A";"B";"B";"B"
"1H";"2022-03-09T14:00:00Z";"2022-03-09T15:00:00Z";"15.4";"60.3";"13711";"19.1";"21.3";"40.7";"40.4";"0";"0";"0";"55.8";"145";"1.4";"7.4";"A";"D";"B";"D"
"1H";"2022-03-09T15:00:00Z";"2022-03-09T16:00:00Z";"16.3";"52.8";"13755";"21.9";"24.9";"47.5";"46.7";"0";"0";"0";"60.4";"136";"2";"7.5";"A";"D";"B";"D"
"1H";"2022-03-09T16:00:00Z";"2022-03-09T17:00:00Z";"15.7";"37.2";"13449";"19.8";"25.5";"48.8";"45.3";"0";"0";"0";"72.4";"139";"1.8";"5.1";"A";"B";"B";"B"
"1H";"2022-03-09T17:00:00Z";"2022-03-09T18:00:00Z";"14.4";"17.6";"7214";"15.1";"23.3";"44.5";"38.4";"0";"0";"0";"86.5";"146";"0.8";"1.4";"A";"A";"B";"B"
"1H";"2022-03-09T18:00:00Z";"2022-03-09T19:00:00Z";"18.5";"20.2";"11048";"17.2";"24";"45.9";"41.2";"0";"0";"0";"92.2";"150";"1.6";"1";"A";"B";"B";"B"
"1H";"2022-03-09T19:00:00Z";"2022-03-09T20:00:00Z";"19.9";"20.9";"18975";"14.7";"23.1";"44.2";"37.8";"0";"0";"0";"93.1";"138";"2.1";"1.4";"A";"B";"B";"B"
"1H";"2022-03-09T20:00:00Z";"2022-03-09T21:00:00Z";"16.5";"17.3";"21498";"15.4";"22.6";"43.2";"37.9";"0";"0";"0";"93.4";"142";"1.3";"1.4";"A";"A";"B";"B"
"1H";"2022-03-09T21:00:00Z";"2022-03-09T22:00:00Z";"16.2";"17.3";"15936";"11.1";"20.2";"38.6";"31.3";"0";"0";"0";"93.5";"125";"1.1";"1.6";"A";"A";"A";"A"
"1H";"2022-03-09T22:00:00Z";"2022-03-09T23:00:00Z";"16";"17.3";"13016";"15.4";"20.7";"39.5";"36.1";"0";"0";"0";"93";"123";"0.5";"1.5";"A";"A";"A";"A"
"1H";"2022-03-09T23:00:00Z";"2022-03-10T00:00:00Z";"16.8";"17.7";"4498";"1.2";"7.4";"14.1";"8.6";"0";"0";"0";"92.2";"143";"1.1";"2.2";"A";"A";"A";"A"
"1H";"2022-03-10T00:00:00Z";"2022-03-10T01:00:00Z";"11.5";"12.2";"1582";"0.3";"2.8";"5.3";"3";"0";"0";"0";"92.1";"127";"4.4";"2.4";"A";"A";"A";"A"
"1H";"2022-03-10T01:00:00Z";"2022-03-10T02:00:00Z";"8.8";"9.3";"1075";"0.3";"2";"3.7";"2.2";"0";"0";"0";"91.5";"130";"4.4";"2.5";"A";"A";"A";"A"
"1H";"2022-03-10T02:00:00Z";"2022-03-10T03:00:00Z";"9.3";"9.5";"715";"0.3";"1.6";"3.1";"2";"0";"0";"0";"91.7";"131";"4.6";"2.5";"A";"A";"A";"A"
"1H";"2022-03-10T03:00:00Z";"2022-03-10T04:00:00Z";"8";"8.3";"1195";"0.5";"2";"3.8";"2.5";"0";"0";"0";"91.6";"129";"4.6";"2.7";"A";"A";"A";"A"
"1H";"2022-03-10T04:00:00Z";"2022-03-10T05:00:00Z";"5.9";"6.2";"4032";"3.3";"6.6";"12.7";"9.9";"0";"0";"0";"88.1";"130";"4.9";"3.3";"A";"A";"A";"A"
"1H";"2022-03-10T05:00:00Z";"2022-03-10T06:00:00Z";"6.2";"6.8";"5603";"8.8";"11.6";"22.1";"20.3";"0";"0";"0";"84.8";"132";"4.6";"3.6";"A";"A";"A";"A"
"1H";"2022-03-10T06:00:00Z";"2022-03-10T07:00:00Z";"6.5";"8.4";"8897";"19.5";"20.5";"39.2";"40";"0";"0";"0";"83.1";"132";"4.3";"3.8";"A";"A";"A";"A"
"1H";"2022-03-10T07:00:00Z";"2022-03-10T08:00:00Z";"9.4";"13.4";"6268";"11.1";"12.1";"23.2";"23.2";"0";"0";"0";"80.8";"131";"4.2";"4.1";"A";"A";"A";"A"
"1H";"2022-03-10T08:00:00Z";"2022-03-10T09:00:00Z";"12.4";"17.6";"5516";"10.2";"11.9";"22.7";"22.1";"0";"0";"0";"78.5";"125";"4.7";"4.6";"A";"A";"A";"A"
"1H";"2022-03-10T09:00:00Z";"2022-03-10T10:00:00Z";"15.3";"22.2";"7820";"7";"8.8";"16.9";"15.8";"0";"0";"0";"76.4";"126";"5.3";"5.3";"A";"B";"A";"B"
"1H";"2022-03-10T10:00:00Z";"2022-03-10T11:00:00Z";"17.8";"42.2";"6735";"7.1";"7";"13.4";"14.1";"0";"0";"0";"74.7";"135";"6.3";"5.6";"A";"C";"A";"C"
"1H";"2022-03-10T11:00:00Z";"2022-03-10T12:00:00Z";"19";"47.1";"6750";"9.4";"11.8";"22.5";"21.1";"0";"0";"0";"73.1";"140";"6.2";"6";"A";"C";"A";"C"
"1H";"2022-03-10T12:00:00Z";"2022-03-10T13:00:00Z";"18.4";"41.1";"9777";"8";"8.4";"16";"16.4";"0";"0";"0";"72.8";"135";"6.4";"6.1";"A";"C";"A";"C"
"1H";"2022-03-10T13:00:00Z";"2022-03-10T14:00:00Z";"19.7";"29.9";"8554";"9.6";"9.7";"18.5";"19.3";"0";"0";"0";"74.3";"139";"5.6";"6";"A";"B";"A";"B"
"1H";"2022-03-10T14:00:00Z";"2022-03-10T15:00:00Z";"23";"30.1";"9835";"10.8";"8.8";"16.8";"19.6";"0";"0";"0";"76.3";"139";"5.6";"5.6";"B";"B";"A";"B"
"1H";"2022-03-10T15:00:00Z";"2022-03-10T16:00:00Z";"25.3";"30.1";"8469";"8.1";"10.6";"20.3";"18.7";"0";"0";"0";"81";"140";"5.9";"4.9";"B";"B";"A";"B"
"1H";"2022-03-10T16:00:00Z";"2022-03-10T17:00:00Z";"22.6";"25.2";"6365";"9.4";"10.8";"20.6";"20.2";"0";"0";"0";"82.2";"138";"5.7";"4.6";"B";"B";"A";"B"
"1H";"2022-03-10T17:00:00Z";"2022-03-10T18:00:00Z";"20";"21.5";"7598";"7.4";"9.8";"18.8";"17.2";"0";"0";"0";"84.3";"134";"5.5";"3.8";"B";"B";"A";"B"
"1H";"2022-03-10T18:00:00Z";"2022-03-10T19:00:00Z";"16.6";"17.4";"7244";"4";"9";"17.2";"13";"0";"0";"0";"82.2";"133";"5.3";"3.4";"A";"A";"A";"A"
"1H";"2022-03-10T19:00:00Z";"2022-03-10T20:00:00Z";"12.7";"14.3";"8197";"4.7";"9.4";"17.9";"14.1";"0";"0";"0";"76";"130";"4.3";"3.3";"A";"A";"A";"A"
"1H";"2022-03-10T20:00:00Z";"2022-03-10T21:00:00Z";"10.6";"12.9";"8556";"2.4";"8.5";"16.3";"10.9";"0";"0";"0";"74.8";"132";"4.6";"3.3";"A";"A";"A";"A"
"1H";"2022-03-10T21:00:00Z";"2022-03-10T22:00:00Z";"10.7";"11.8";"9165";"2.6";"8.3";"15.9";"10.9";"0";"0";"0";"77.8";"135";"5.3";"3.1";"A";"A";"A";"A"
"1H";"2022-03-10T22:00:00Z";"2022-03-10T23:00:00Z";"10.8";"12.1";"10021";"1.9";"10.1";"19.3";"12";"0";"0";"0";"79.1";"134";"4.9";"2.9";"A";"A";"A";"A"
"1H";"2022-03-10T23:00:00Z";"2022-03-11T00:00:00Z";"11.5";"14.2";"8316";"0.7";"6.1";"11.7";"6.8";"0";"0";"0";"73";"131";"4";"3.1";"A";"A";"A";"A"
"1H";"2022-03-11T00:00:00Z";"2022-03-11T01:00:00Z";"13.3";"18.4";"5217";"0.9";"4.4";"8.4";"5.3";"0";"0";"0";"69.8";"134";"3.5";"2.9";"A";"A";"A";"A"
"1H";"2022-03-11T01:00:00Z";"2022-03-11T02:00:00Z";"14.8";"21.8";"5132";"0.3";"3.8";"7.2";"4.1";"0";"0";"0";"66.6";"147";"4.1";"2.7";"A";"B";"A";"B"
"1H";"2022-03-11T02:00:00Z";"2022-03-11T03:00:00Z";"16.7";"34.3";"4552";"0.4";"3.7";"7.1";"4.1";"0";"0";"0";"64.4";"147";"4.3";"2.5";"A";"B";"A";"B"
"1H";"2022-03-11T03:00:00Z";"2022-03-11T04:00:00Z";"16.6";"33.6";"4902";"1.8";"4.7";"9";"6.5";"0";"0";"0";"64.8";"149";"4.3";"2.2";"A";"B";"A";"B"
"1H";"2022-03-11T04:00:00Z";"2022-03-11T05:00:00Z";"17.4";"39.6";"6201";"4.8";"6.3";"12";"11";"0";"0";"0";"63.8";"148";"4.6";"2";"A";"B";"A";"B"
"1H";"2022-03-11T05:00:00Z";"2022-03-11T06:00:00Z";"19.7";"55.3";"11869";"8.9";"12.7";"24.3";"21.6";"0";"0";"0";"63.7";"146";"4.8";"1.9";"A";"D";"A";"D"
"1H";"2022-03-11T06:00:00Z";"2022-03-11T07:00:00Z";"20";"55.4";"12947";"14.2";"19.3";"37";"33.6";"0";"0";"0";"64.5";"146";"4.5";"2.1";"B";"D";"A";"D"
"1H";"2022-03-11T07:00:00Z";"2022-03-11T08:00:00Z";"18.5";"43.3";"12404";"11.7";"16.1";"30.7";"27.8";"0";"0";"0";"66.4";"145";"5.4";"2.8";"A";"C";"A";"C"
"1H";"2022-03-11T08:00:00Z";"2022-03-11T09:00:00Z";"18.5";"54.5";"7198";"8.1";"9.3";"17.7";"17.3";"0";"0";"0";"61.9";"142";"6.5";"3.4";"A";"D";"A";"D"
"1H";"2022-03-11T09:00:00Z";"2022-03-11T10:00:00Z";"16.9";"61.8";"8326";"7.6";"10.8";"20.7";"18.4";"0";"0";"0";"55.3";"141";"6.6";"3.9";"A";"D";"A";"D"
"1H";"2022-03-11T10:00:00Z";"2022-03-11T11:00:00Z";"15.2";"45.4";"8920";"8.8";"10.5";"20.1";"19.3";"0";"0";"0";"54";"142";"7.7";"4.1";"A";"C";"A";"C"
"1H";"2022-03-11T11:00:00Z";"2022-03-11T12:00:00Z";"15.9";"57.2";"11267";"9.2";"10.2";"19.5";"19.4";"0";"0";"0";"51.8";"140";"7.5";"4.4";"A";"D";"A";"D"
"1H";"2022-03-11T12:00:00Z";"2022-03-11T13:00:00Z";"15.2";"51.3";"13327";"10.5";"10.2";"19.4";"20.7";"0";"0";"0";"47.5";"140";"7.5";"4.9";"A";"D";"A";"D"
"1H";"2022-03-11T13:00:00Z";"2022-03-11T14:00:00Z";"15.5";"49.5";"11015";"9.3";"11.1";"21.1";"20.3";"0";"0";"0";"48.6";"136";"7.3";"5.2";"A";"C";"A";"C"
"1H";"2022-03-11T14:00:00Z";"2022-03-11T15:00:00Z";"15.3";"53.9";"12158";"8.6";"9.9";"19";"18.6";"0";"0";"0";"48.4";"137";"7.5";"4.9";"A";"D";"A";"D"
"1H";"2022-03-11T15:00:00Z";"2022-03-11T16:00:00Z";"13.7";"43.4";"13340";"6.4";"10.1";"19.4";"16.5";"0";"0";"0";"44.5";"139";"7.1";"5";"A";"C";"A";"C"
"1H";"2022-03-11T16:00:00Z";"2022-03-11T17:00:00Z";"11.6";"27.8";"11010";"5.4";"12";"22.9";"17.4";"0";"0";"0";"42.9";"136";"8.2";"4.9";"A";"B";"A";"B"
"1H";"2022-03-11T17:00:00Z";"2022-03-11T18:00:00Z";"10.9";"21.5";"10160";"4.8";"8";"15.4";"12.8";"0";"0";"0";"48.1";"131";"7.1";"4.4";"A";"B";"A";"B"
"1H";"2022-03-11T18:00:00Z";"2022-03-11T19:00:00Z";"10.3";"19.5";"9424";"2.9";"8.4";"16";"11.3";"0";"0";"0";"51.7";"133";"6.9";"4.3";"A";"A";"A";"A"
"1H";"2022-03-11T19:00:00Z";"2022-03-11T20:00:00Z";"9.6";"16.9";"13135";"3.4";"7";"13.4";"10.4";"0";"0";"0";"57.5";"135";"6.5";"4.1";"A";"A";"A";"A"
"1H";"2022-03-11T20:00:00Z";"2022-03-11T21:00:00Z";"9.4";"16";"16896";"2.9";"8.1";"15.4";"10.9";"0";"0";"0";"59.6";"136";"6.7";"4.1";"A";"A";"A";"A"
"1H";"2022-03-11T21:00:00Z";"2022-03-11T22:00:00Z";"10";"19.1";"7480";"2.9";"6.6";"12.6";"9.5";"0";"0";"0";"53.3";"136";"6.6";"4.3";"A";"A";"A";"A"
"1H";"2022-03-11T22:00:00Z";"2022-03-11T23:00:00Z";"11";"18.6";"6336";"2";"6";"11.4";"8";"0";"0";"0";"59";"144";"7.1";"3.8";"A";"A";"A";"A"
"1H";"2022-03-11T23:00:00Z";"2022-03-12T00:00:00Z";"12.2";"19.3";"6714";"1";"5.4";"10.3";"6.4";"0";"0";"0";"62.7";"145";"6.8";"3.4";"A";"A";"A";"A"
"1H";"2022-03-12T00:00:00Z";"2022-03-12T01:00:00Z";"13.6";"21";"5773";"1";"5.6";"10.6";"6.6";"0";"0";"0";"63.4";"144";"6.1";"3.2";"A";"B";"A";"B"
"1H";"2022-03-12T01:00:00Z";"2022-03-12T02:00:00Z";"14.7";"21.4";"5827";"0.2";"5";"9.5";"5.2";"0";"0";"0";"64.1";"145";"5.6";"3";"A";"B";"A";"B"
"1H";"2022-03-12T02:00:00Z";"2022-03-12T03:00:00Z";"14.8";"21.5";"5430";"0.3";"4.4";"8.4";"4.7";"0";"0";"0";"63.1";"144";"6.1";"2.7";"A";"B";"A";"B"
"1H";"2022-03-12T03:00:00Z";"2022-03-12T04:00:00Z";"15.2";"21.1";"5100";"0.2";"4.5";"8.6";"4.7";"0";"0";"0";"60.3";"143";"5.4";"2.7";"A";"B";"A";"B"
"1H";"2022-03-12T04:00:00Z";"2022-03-12T05:00:00Z";"16.5";"25";"6605";"0.6";"5.6";"10.8";"6.3";"0";"0";"0";"61.6";"143";"5.5";"2.5";"A";"B";"A";"B"
"1H";"2022-03-12T05:00:00Z";"2022-03-12T06:00:00Z";"17";"23.1";"14030";"2.2";"9.7";"18.6";"11.9";"0";"0";"0";"66.9";"137";"5.1";"2.5";"A";"B";"A";"B"
"1H";"2022-03-12T06:00:00Z";"2022-03-12T07:00:00Z";"17.2";"21.7";"16278";"2.4";"9.2";"17.5";"11.6";"0";"0";"0";"69.9";"137";"4.9";"2.8";"A";"B";"A";"B"
"1H";"2022-03-12T07:00:00Z";"2022-03-12T08:00:00Z";"18.2";"28.4";"13066";"3.8";"9.6";"18.4";"13.4";"0";"0";"0";"61.9";"140";"5.7";"3.9";"A";"B";"A";"B"
"1H";"2022-03-12T08:00:00Z";"2022-03-12T09:00:00Z";"19.8";"45.7";"8813";"4.1";"8.2";"15.6";"12.2";"0";"0";"0";"53.2";"137";"6.5";"4.8";"A";"C";"A";"C"
"1H";"2022-03-12T09:00:00Z";"2022-03-12T10:00:00Z";"17.4";"33.2";"14237";"7.1";"7.2";"13.8";"14.4";"0";"0";"0";"52.5";"139";"6.6";"5.4";"A";"B";"A";"B"
"1H";"2022-03-12T10:00:00Z";"2022-03-12T11:00:00Z";"15.8";"29.6";"10560";"5.9";"8.7";"16.6";"14.5";"0";"0";"0";"48.3";"135";"7.2";"6";"A";"B";"A";"B"
"1H";"2022-03-12T11:00:00Z";"2022-03-12T12:00:00Z";"14.7";"27.4";"11324";"5.1";"7.6";"14.5";"12.7";"0";"0";"0";"41.2";"134";"7.4";"6.9";"A";"B";"A";"B"
"1H";"2022-03-12T12:00:00Z";"2022-03-12T13:00:00Z";"13.3";"25.8";"11998";"4.5";"8.9";"17.1";"13.4";"0";"0";"0";"35.2";"136";"6.4";"7.8";"A";"B";"A";"B"
"1H";"2022-03-12T13:00:00Z";"2022-03-12T14:00:00Z";"13.9";"29.3";"10660";"5.6";"9.3";"17.9";"14.9";"0";"0";"0";"35.3";"134";"6.6";"8";"A";"B";"A";"B"
"1H";"2022-03-12T14:00:00Z";"2022-03-12T15:00:00Z";"14.5";"26.6";"8580";"5.7";"9";"17.1";"14.6";"0";"0";"0";"39.8";"140";"7.1";"7.3";"A";"B";"A";"B"
"1H";"2022-03-12T15:00:00Z";"2022-03-12T16:00:00Z";"14.8";"24.5";"8937";"5.1";"8.5";"16.3";"13.7";"0";"0";"0";"40.4";"138";"7.2";"6.6";"A";"B";"A";"B"
"1H";"2022-03-12T16:00:00Z";"2022-03-12T17:00:00Z";"13";"21.6";"10748";"5.6";"8.9";"17.1";"14.5";"0";"0";"0";"40.1";"138";"6.8";"6.1";"A";"B";"A";"B"
"1H";"2022-03-12T17:00:00Z";"2022-03-12T18:00:00Z";"12.2";"19.2";"10255";"4.1";"7.6";"14.6";"11.8";"0";"0";"0";"42.9";"132";"5.6";"5.5";"A";"A";"A";"A"
"1H";"2022-03-12T18:00:00Z";"2022-03-12T19:00:00Z";"11.2";"16.7";"11177";"2.9";"8.3";"15.9";"11.2";"0";"0";"0";"44.2";"128";"5.4";"5.4";"A";"A";"A";"A"
"1H";"2022-03-12T19:00:00Z";"2022-03-12T20:00:00Z";"11.5";"17.8";"11858";"3.3";"10.4";"19.9";"13.7";"0";"0";"0";"48.3";"128";"4.1";"5.3";"A";"A";"A";"A"
"1H";"2022-03-12T20:00:00Z";"2022-03-12T21:00:00Z";"11.6";"17.4";"13326";"4.4";"10.8";"20.7";"15.2";"0";"0";"0";"58.7";"129";"3.3";"4.6";"A";"A";"A";"A"
"1H";"2022-03-12T21:00:00Z";"2022-03-12T22:00:00Z";"11.5";"16.5";"9569";"4.5";"13.3";"25.4";"17.8";"0";"0";"0";"63.4";"138";"4.6";"4.5";"A";"A";"A";"A"
"1H";"2022-03-12T22:00:00Z";"2022-03-12T23:00:00Z";"12.4";"16.5";"11003";"4.6";"12.6";"24.1";"17.3";"0";"0";"0";"68.1";"133";"4.1";"4.2";"A";"A";"A";"A"
"1H";"2022-03-12T23:00:00Z";"2022-03-13T00:00:00Z";"12.8";"18.2";"11277";"13.3";"15.5";"29.6";"28.8";"0";"0";"0";"67.1";"134";"3.8";"4.1";"A";"A";"A";"A"
"1H";"2022-03-13T00:00:00Z";"2022-03-13T01:00:00Z";"14.3";"19.1";"7871";"1.5";"8.3";"15.8";"9.8";"0";"0";"0";"65";"132";"2.1";"4";"A";"A";"A";"A"
"1H";"2022-03-13T01:00:00Z";"2022-03-13T02:00:00Z";"16.4";"22.4";"6906";"0.7";"6.6";"12.5";"7.3";"0";"0";"0";"61.6";"121";"1.9";"4.1";"A";"B";"A";"B"
"1H";"2022-03-13T02:00:00Z";"2022-03-13T03:00:00Z";"18.3";"23.7";"6536";"0.2";"6.4";"12.3";"6.6";"0";"0";"0";"62.8";"120";"3.1";"3.8";"A";"B";"A";"B"
"1H";"2022-03-13T03:00:00Z";"2022-03-13T04:00:00Z";"19.9";"25.1";"6885";"0.7";"7.2";"13.7";"7.8";"0";"0";"0";"59.7";"123";"3.2";"3.9";"A";"B";"A";"B"
"1H";"2022-03-13T04:00:00Z";"2022-03-13T05:00:00Z";"20.2";"26";"5923";"1.1";"7.2";"13.7";"8.2";"0";"0";"0";"61.3";"129";"3.8";"3.8";"B";"B";"A";"B"
"1H";"2022-03-13T05:00:00Z";"2022-03-13T06:00:00Z";"20";"24.2";"5553";"1.2";"6.6";"12.6";"7.8";"0";"0";"0";"64.4";"126";"4.8";"3.6";"B";"B";"A";"B"
"1H";"2022-03-13T06:00:00Z";"2022-03-13T07:00:00Z";"20.1";"24.4";"6417";"1.8";"6.1";"11.7";"7.9";"0";"0";"0";"63.1";"120";"3.6";"4";"B";"B";"A";"B"
"1H";"2022-03-13T07:00:00Z";"2022-03-13T08:00:00Z";"20.6";"25.6";"6277";"1.8";"5.9";"11.3";"7.6";"0";"0";"0";"63.1";"127";"4.6";"4.5";"B";"B";"A";"B"
"1H";"2022-03-13T08:00:00Z";"2022-03-13T09:00:00Z";"21.7";"36.7";"6100";"3";"6.1";"11.7";"9.1";"0";"0";"0";"56.6";"133";"6.1";"5.5";"B";"B";"A";"B"
"1H";"2022-03-13T09:00:00Z";"2022-03-13T10:00:00Z";"22.4";"39";"7929";"4";"6.6";"12.6";"10.5";"0";"0";"0";"47.3";"134";"6.3";"6.7";"B";"B";"A";"B"
"1H";"2022-03-13T10:00:00Z";"2022-03-13T11:00:00Z";"19.9";"35";"6377";"3.3";"6.4";"12.3";"9.7";"0";"0";"0";"40.4";"133";"6.1";"7.6";"A";"B";"A";"B"
"1H";"2022-03-13T11:00:00Z";"2022-03-13T12:00:00Z";"17.9";"33";"6671";"4.2";"6.3";"12.1";"10.5";"0";"0";"0";"36.6";"134";"6";"8.2";"A";"B";"A";"B"
"1H";"2022-03-13T12:00:00Z";"2022-03-13T13:00:00Z";"20.5";"38.2";"7753";"3.9";"7.9";"15.1";"11.8";"0";"0";"0";"31.9";"133";"6.4";"8.9";"B";"B";"A";"B"
"1H";"2022-03-13T13:00:00Z";"2022-03-13T14:00:00Z";"23.6";"36.7";"8537";"6";"12.2";"23.3";"18.2";"0";"0";"0";"32.1";"135";"5.5";"9.1";"B";"B";"A";"B"
"1H";"2022-03-13T14:00:00Z";"2022-03-13T15:00:00Z";"24.1";"37.4";"8875";"5";"7.5";"14.4";"12.5";"0";"0";"0";"34.3";"132";"6.2";"8.8";"B";"B";"A";"B"
"1H";"2022-03-13T15:00:00Z";"2022-03-13T16:00:00Z";"20.5";"32.5";"11094";"4.7";"9.6";"18.4";"14.3";"0";"0";"0";"33.7";"126";"6";"8.7";"B";"B";"A";"B"
"1H";"2022-03-13T16:00:00Z";"2022-03-13T17:00:00Z";"17.6";"28.7";"9996";"6.2";"10.9";"20.8";"17.1";"0";"0";"0";"35.7";"127";"6.4";"8.3";"A";"B";"A";"B"
"1H";"2022-03-13T17:00:00Z";"2022-03-13T18:00:00Z";"19.2";"28.4";"9473";"3.6";"12.1";"23.1";"15.6";"0";"0";"0";"43.7";"121";"6.4";"7.1";"A";"B";"A";"B"
"1H";"2022-03-13T18:00:00Z";"2022-03-13T19:00:00Z";"18.4";"24.6";"9807";"3.2";"10.6";"20.2";"13.8";"0";"0";"0";"46";"116";"4.9";"6.2";"A";"B";"A";"B"
"1H";"2022-03-13T19:00:00Z";"2022-03-13T20:00:00Z";"19.2";"26.2";"9107";"3.7";"9.4";"17.9";"13.1";"0";"0";"0";"44.5";"116";"4.5";"6.1";"A";"B";"A";"B"
"1H";"2022-03-13T20:00:00Z";"2022-03-13T21:00:00Z";"21.1";"27.4";"8924";"4.2";"10.6";"20.2";"14.8";"0";"0";"0";"46.6";"118";"4.5";"6.2";"B";"B";"A";"B"
"1H";"2022-03-13T21:00:00Z";"2022-03-13T22:00:00Z";"25.5";"30.6";"7504";"2.9";"7.1";"13.6";"10";"0";"0";"0";"51.1";"118";"3.7";"6.2";"B";"B";"A";"B"
"1H";"2022-03-13T22:00:00Z";"2022-03-13T23:00:00Z";"25";"28.7";"6667";"1.9";"7.7";"14.7";"9.5";"0";"0";"0";"54.7";"117";"3.2";"5.8";"B";"B";"A";"B"
"1H";"2022-03-13T23:00:00Z";"2022-03-14T00:00:00Z";"21.7";"26";"7338";"1.6";"7.9";"15.2";"9.6";"0";"0";"0";"55.2";"113";"2.4";"5.6";"B";"B";"A";"B"
"1H";"2022-03-14T00:00:00Z";"2022-03-14T01:00:00Z";"19.5";"22.9";"5440";"0.4";"4.1";"7.8";"4.4";"0";"0";"0";"52.8";"112";"2.5";"5.6";"A";"B";"A";"B"
"1H";"2022-03-14T01:00:00Z";"2022-03-14T02:00:00Z";"21.1";"25.4";"4726";"0.3";"4";"7.6";"4.2";"0";"0";"0";"53.8";"114";"2.1";"5.3";"B";"B";"A";"B"
"1H";"2022-03-14T02:00:00Z";"2022-03-14T03:00:00Z";"24.1";"27.7";"4844";"0.7";"5.3";"10.2";"6";"0";"0";"0";"57.8";"112";"2.1";"4.9";"B";"B";"A";"B"
"1H";"2022-03-14T03:00:00Z";"2022-03-14T04:00:00Z";"28.1";"32.2";"7546";"1.4";"7.6";"14.6";"9";"0";"0";"0";"61.4";"110";"2.2";"4.4";"B";"B";"A";"B"
"1H";"2022-03-14T04:00:00Z";"2022-03-14T05:00:00Z";"29.8";"34.8";"7469";"3.5";"11.8";"22.5";"15.3";"0";"0";"0";"67.1";"113";"2.7";"3.9";"B";"B";"A";"B"
"1H";"2022-03-14T05:00:00Z";"2022-03-14T06:00:00Z";"32.5";"49.4";"9312";"17.1";"21.3";"40.8";"38.4";"0";"0";"0";"68.9";"110";"2.5";"3.8";"B";"C";"B";"C"
"1H";"2022-03-14T06:00:00Z";"2022-03-14T07:00:00Z";"34.2";"53.9";"11545";"16.7";"22.6";"43.2";"39.3";"0";"0";"0";"68.4";"112";"2.9";"4.4";"B";"D";"B";"D"
"1H";"2022-03-14T07:00:00Z";"2022-03-14T08:00:00Z";"35.2";"52.2";"10511";"14.3";"21.5";"41.1";"35.8";"0";"0";"0";"66.5";"114";"3.3";"5.2";"B";"D";"B";"D"
"1H";"2022-03-14T08:00:00Z";"2022-03-14T09:00:00Z";"36.1";"53.8";"11228";"10.2";"15.2";"29.1";"25.5";"0";"0";"0";"63.4";"125";"4";"6";"B";"D";"A";"D"
